customer_id,month,plan_type,is_active,sessions,features_used
C0679,2023-08-01,Starter,False,0,0
C0680,2023-06-01,Pro,True,18,4
C0680,2023-07-01,Pro,True,12,6
C0680,2023-08-01,Pro,True,9,4
C0680,2023-09-01,Pro,True,17,7
C0680,2023-10-01,Pro,True,20,7
C0680,2023-11-01,Pro,True,24,6
C0680,2023-12-01,Pro,True,12,5
C0680,2024-01-01,Pro,True,25,4
C0680,2024-02-01,Pro,True,21,5
C0680,2024-03-01,Pro,True,13,6
C0680,2024-04-01,Pro,True,10,3
C0680,2024-05-01,Pro,True,18,5
C0680,2024-06-01,Pro,True,9,5
C0680,2024-07-01,Pro,True,19,5
C0680,2024-08-01,Pro,True,13,4
C0680,2024-09-01,Pro,True,15,7
C0680,2024-10-01,Pro,True,13,6
C0680,2024-11-01,Pro,True,19,3
C0680,2024-12-01,Pro,True,16,6
C0681,2023-06-01,Enterprise,True,50,6
C0681,2023-07-01,Enterprise,True,49,8
C0681,2023-08-01,Enterprise,True,30,9
C0681,2023-09-01,Enterprise,True,23,12
C0681,2023-10-01,Enterprise,True,29,11
C0681,2023-11-01,Enterprise,True,21,10
C0681,2023-12-01,Enterprise,True,27,10
C0681,2024-01-01,Enterprise,True,57,10
C0681,2024-02-01,Enterprise,True,44,9
C0681,2024-03-01,Enterprise,True,50,9
C0681,2024-04-01,Enterprise,True,60,10
C0681,2024-05-01,Enterprise,True,31,10
C0681,2024-06-01,Enterprise,True,37,7
C0681,2024-07-01,Enterprise,True,30,12
C0681,2024-08-01,Enterprise,True,21,8
C0681,2024-09-01,Enterprise,True,24,11
C0681,2024-10-01,Enterprise,True,26,12
C0681,2024-11-01,Enterprise,True,29,9
C0681,2024-12-01,Enterprise,True,38,10
C0682,2023-06-01,Pro,True,22,8
C0682,2023-07-01,Pro,True,24,4
C0682,2023-08-01,Pro,True,16,7
C0682,2023-09-01,Pro,True,18,4
C0682,2023-10-01,Pro,True,12,8
C0682,2023-11-01,Pro,True,22,6
C0682,2023-12-01,Pro,True,18,7
C0682,2024-01-01,Pro,True,15,6
C0682,2024-02-01,Pro,True,22,4
C0682,2024-03-01,Pro,True,24,6
C0682,2024-04-01,Pro,True,25,7
C0682,2024-05-01,Pro,True,10,5
C0682,2024-06-01,Pro,True,24,3
C0682,2024-07-01,Pro,True,16,6
C0682,2024-08-01,Pro,True,13,6
C0682,2024-09-01,Pro,True,20,5
C0682,2024-10-01,Pro,True,16,8
C0682,2024-11-01,Pro,True,12,5
C0682,2024-12-01,Pro,True,9,7
C0683,2023-06-01,Starter,True,4,1
C0683,2023-07-01,Starter,True,5,3
C0683,2023-08-01,Starter,True,3,1
C0683,2023-09-01,Starter,True,10,2
C0683,2023-10-01,Starter,True,3,3
C0683,2023-11-01,Starter,True,9,3
C0683,2023-12-01,Starter,True,9,1
C0683,2024-01-01,Starter,True,5,3
C0683,2024-02-01,Starter,True,10,4
C0683,2024-03-01,Starter,True,3,2
C0683,2024-04-01,Starter,True,8,2
C0683,2024-05-01,Starter,True,9,3
C0683,2024-06-01,Starter,True,8,1
C0683,2024-07-01,Starter,True,10,3
C0683,2024-08-01,Starter,True,3,3
C0683,2024-09-01,Starter,True,5,3
C0683,2024-10-01,Starter,True,4,2
C0683,2024-11-01,Starter,True,8,3
C0683,2024-12-01,Starter,True,5,1
C0684,2023-07-01,Starter,True,4,1
C0684,2023-08-01,Starter,True,9,4
C0684,2023-09-01,Starter,True,10,4
C0684,2023-10-01,Starter,False,0,0
C0685,2023-07-01,Pro,True,13,4
C0685,2023-08-01,Pro,True,11,6
C0685,2023-09-01,Pro,True,17,8
C0685,2023-10-01,Pro,True,18,3
C0685,2023-11-01,Pro,True,10,5
C0685,2023-12-01,Pro,False,0,0
C0686,2023-07-01,Starter,True,6,4
C0686,2023-08-01,Starter,False,0,0
C0687,2023-07-01,Enterprise,True,31,9
C0687,2023-08-01,Enterprise,True,31,10
C0687,2023-09-01,Enterprise,True,36,12
C0687,2023-10-01,Enterprise,True,59,11
C0687,2023-11-01,Enterprise,True,35,6
C0687,2023-12-01,Enterprise,True,22,12
C0687,2024-01-01,Enterprise,True,47,11
C0687,2024-02-01,Enterprise,True,23,11
C0687,2024-03-01,Enterprise,True,30,11
C0687,2024-04-01,Enterprise,True,58,10
C0687,2024-05-01,Enterprise,True,33,12
C0687,2024-06-01,Enterprise,True,31,8
C0687,2024-07-01,Enterprise,True,52,10
C0687,2024-08-01,Enterprise,True,31,12
C0687,2024-09-01,Enterprise,True,32,7
C0687,2024-10-01,Enterprise,True,22,6
C0687,2024-11-01,Enterprise,True,39,7
C0687,2024-12-01,Enterprise,True,21,8
C0688,2023-07-01,Starter,False,0,0
C0689,2023-07-01,Enterprise,True,59,7
C0689,2023-08-01,Enterprise,True,55,6
C0689,2023-09-01,Enterprise,True,55,8
C0689,2023-10-01,Enterprise,True,36,7
C0689,2023-11-01,Enterprise,True,34,7
C0689,2023-12-01,Enterprise,True,50,6
C0689,2024-01-01,Enterprise,True,44,8
C0689,2024-02-01,Enterprise,True,33,7
C0689,2024-03-01,Enterprise,True,59,7
C0689,2024-04-01,Enterprise,True,39,8
C0689,2024-05-01,Enterprise,True,45,11
C0689,2024-06-01,Enterprise,True,23,6
C0689,2024-07-01,Enterprise,True,52,9
C0689,2024-08-01,Enterprise,True,23,7
C0689,2024-09-01,Enterprise,True,30,8
C0689,2024-10-01,Enterprise,True,29,10
C0689,2024-11-01,Enterprise,True,51,9
C0689,2024-12-01,Enterprise,True,47,9
C0690,2023-07-01,Enterprise,True,31,9
C0690,2023-08-01,Enterprise,True,35,11
C0690,2023-09-01,Enterprise,True,42,10
C0690,2023-10-01,Enterprise,True,28,11
C0690,2023-11-01,Enterprise,True,36,6
C0690,2023-12-01,Enterprise,True,39,7
C0690,2024-01-01,Enterprise,True,52,7
C0690,2024-02-01,Enterprise,True,35,7
C0690,2024-03-01,Enterprise,True,45,10
C0690,2024-04-01,Enterprise,True,60,11
C0690,2024-05-01,Enterprise,True,49,10
C0690,2024-06-01,Enterprise,True,35,11
C0690,2024-07-01,Enterprise,True,21,12
C0690,2024-08-01,Enterprise,True,38,9
C0690,2024-09-01,Enterprise,True,33,12
C0690,2024-10-01,Enterprise,True,26,12
C0690,2024-11-01,Enterprise,True,50,12
C0690,2024-12-01,Enterprise,True,49,9
C0691,2023-07-01,Starter,True,7,3
C0691,2023-08-01,Starter,True,4,4
C0691,2023-09-01,Starter,True,4,1
C0691,2023-10-01,Starter,True,3,3
C0691,2023-11-01,Starter,True,4,2
C0691,2023-12-01,Starter,True,5,4
C0691,2024-01-01,Starter,False,0,0
C0692,2023-07-01,Pro,True,24,4
C0692,2023-08-01,Pro,True,18,8
C0692,2023-09-01,Pro,True,17,4
C0692,2023-10-01,Pro,True,25,7
C0692,2023-11-01,Pro,True,19,6
C0692,2023-12-01,Pro,True,17,3
C0692,2024-01-01,Pro,True,22,4
C0692,2024-02-01,Pro,True,17,5
C0692,2024-03-01,Pro,True,19,3
C0692,2024-04-01,Pro,True,11,3
C0692,2024-05-01,Pro,True,20,8
C0692,2024-06-01,Pro,True,16,6
C0692,2024-07-01,Pro,True,16,6
C0692,2024-08-01,Pro,True,21,7
C0692,2024-09-01,Pro,True,16,8
C0692,2024-10-01,Pro,True,17,3
C0692,2024-11-01,Pro,True,8,5
C0692,2024-12-01,Pro,True,14,4
C0693,2023-07-01,Starter,True,4,2
C0693,2023-08-01,Starter,True,10,1
C0693,2023-09-01,Starter,True,3,1
C0693,2023-10-01,Starter,True,10,4
C0693,2023-11-01,Starter,True,3,1
C0693,2023-12-01,Starter,True,4,1
C0693,2024-01-01,Starter,True,9,3
C0693,2024-02-01,Starter,True,7,3
C0693,2024-03-01,Starter,True,8,2
C0693,2024-04-01,Starter,True,8,2
C0693,2024-05-01,Starter,True,5,2
C0693,2024-06-01,Starter,True,6,1
C0693,2024-07-01,Starter,True,6,1
C0693,2024-08-01,Starter,True,9,3
C0693,2024-09-01,Starter,True,6,3
C0693,2024-10-01,Starter,True,6,4
C0693,2024-11-01,Starter,True,7,1
C0693,2024-12-01,Starter,True,6,3
C0694,2023-07-01,Starter,True,6,1
C0694,2023-08-01,Starter,True,7,1
C0694,2023-09-01,Starter,True,3,3
C0694,2023-10-01,Starter,True,7,1
C0694,2023-11-01,Starter,True,3,2
C0694,2023-12-01,Starter,True,6,4
C0694,2024-01-01,Starter,True,4,3
C0694,2024-02-01,Starter,True,8,1
C0694,2024-03-01,Starter,True,5,2
C0694,2024-04-01,Starter,True,9,3
C0694,2024-05-01,Starter,True,10,3
C0694,2024-06-01,Starter,True,10,2
C0694,2024-07-01,Starter,True,3,4
C0694,2024-08-01,Starter,True,5,2
C0694,2024-09-01,Starter,False,0,0
C0695,2023-07-01,Pro,True,25,3
C0695,2023-08-01,Pro,True,16,6
C0695,2023-09-01,Pro,True,13,3
C0695,2023-10-01,Pro,True,12,3
C0695,2023-11-01,Pro,True,11,4
C0695,2023-12-01,Pro,True,21,3
C0695,2024-01-01,Pro,True,18,6
C0695,2024-02-01,Pro,True,8,3
C0695,2024-03-01,Pro,True,12,3
C0695,2024-04-01,Pro,True,16,6
C0695,2024-05-01,Pro,True,18,7
C0695,2024-06-01,Pro,True,11,7
C0695,2024-07-01,Pro,True,25,6
C0695,2024-08-01,Pro,True,13,6
C0695,2024-09-01,Pro,True,18,6
C0695,2024-10-01,Pro,True,11,7
C0695,2024-11-01,Pro,True,20,3
C0695,2024-12-01,Pro,True,14,3
C0696,2023-07-01,Starter,True,7,4
C0696,2023-08-01,Starter,True,8,1
C0696,2023-09-01,Starter,True,9,3
C0696,2023-10-01,Starter,True,8,1
C0696,2023-11-01,Starter,True,7,1
C0696,2023-12-01,Starter,True,9,1
C0696,2024-01-01,Starter,True,10,4
C0696,2024-02-01,Starter,True,5,1
C0696,2024-03-01,Starter,True,6,2
C0696,2024-04-01,Starter,True,7,4
C0696,2024-05-01,Starter,True,4,3
C0696,2024-06-01,Starter,False,0,0
C0697,2023-07-01,Pro,True,9,7
C0697,2023-08-01,Pro,True,20,4
C0697,2023-09-01,Pro,True,23,6
C0697,2023-10-01,Pro,True,20,4
C0697,2023-11-01,Pro,True,12,8
C0697,2023-12-01,Pro,True,15,5
C0697,2024-01-01,Pro,True,21,7
C0697,2024-02-01,Pro,False,0,0
C0698,2023-07-01,Starter,True,7,4
C0698,2023-08-01,Starter,False,0,0
C0699,2023-07-01,Starter,True,3,1
C0699,2023-08-01,Starter,True,4,4
C0699,2023-09-01,Starter,True,9,1
C0699,2023-10-01,Starter,False,0,0
C0700,2023-07-01,Starter,True,3,2
C0700,2023-08-01,Starter,True,4,4
C0700,2023-09-01,Starter,True,9,3
C0700,2023-10-01,Starter,True,7,4
C0700,2023-11-01,Starter,True,10,3
C0700,2023-12-01,Starter,True,5,3
C0700,2024-01-01,Starter,True,4,2
C0700,2024-02-01,Starter,True,4,4
C0700,2024-03-01,Starter,True,3,1
C0700,2024-04-01,Starter,False,0,0
C0701,2023-07-01,Pro,True,16,6
C0701,2023-08-01,Pro,True,22,8
C0701,2023-09-01,Pro,True,12,3
C0701,2023-10-01,Pro,True,18,6
C0701,2023-11-01,Pro,True,22,7
C0701,2023-12-01,Pro,True,12,3
C0701,2024-01-01,Pro,True,23,3
C0701,2024-02-01,Pro,True,25,5
C0701,2024-03-01,Pro,True,12,4
C0701,2024-04-01,Pro,True,13,5
C0701,2024-05-01,Pro,True,13,7
C0701,2024-06-01,Pro,True,8,6
C0701,2024-07-01,Pro,True,23,3
C0701,2024-08-01,Pro,True,13,3
C0701,2024-09-01,Pro,True,21,6
C0701,2024-10-01,Pro,True,9,7
C0701,2024-11-01,Pro,True,10,4
C0701,2024-12-01,Pro,False,0,0
C0702,2023-07-01,Starter,True,8,3
C0702,2023-08-01,Starter,True,4,4
C0702,2023-09-01,Starter,True,10,1
C0702,2023-10-01,Starter,True,10,3
C0702,2023-11-01,Starter,True,4,3
C0702,2023-12-01,Starter,True,5,1
C0702,2024-01-01,Starter,True,3,3
C0702,2024-02-01,Starter,True,8,1
C0702,2024-03-01,Starter,True,4,1
C0702,2024-04-01,Starter,True,6,3
C0702,2024-05-01,Starter,True,6,2
C0702,2024-06-01,Starter,True,7,4
C0702,2024-07-01,Starter,True,3,3
C0702,2024-08-01,Starter,True,10,1
C0702,2024-09-01,Starter,True,6,1
C0702,2024-10-01,Starter,True,5,1
C0702,2024-11-01,Starter,True,4,3
C0702,2024-12-01,Starter,True,9,1
C0703,2023-07-01,Enterprise,True,47,7
C0703,2023-08-01,Enterprise,True,39,6
C0703,2023-09-01,Enterprise,True,23,10
C0703,2023-10-01,Enterprise,True,36,8
C0703,2023-11-01,Enterprise,True,46,6
C0703,2023-12-01,Enterprise,True,47,7
C0703,2024-01-01,Enterprise,True,40,7
C0703,2024-02-01,Enterprise,True,56,7
C0703,2024-03-01,Enterprise,True,51,10
C0703,2024-04-01,Enterprise,True,60,11
C0703,2024-05-01,Enterprise,True,20,9
C0703,2024-06-01,Enterprise,True,51,10
C0703,2024-07-01,Enterprise,False,0,0
C0704,2023-07-01,Pro,True,21,8
C0704,2023-08-01,Pro,True,11,3
C0704,2023-09-01,Pro,True,22,6
C0704,2023-10-01,Pro,True,20,8
C0704,2023-11-01,Pro,True,23,3
C0704,2023-12-01,Pro,True,14,6
C0704,2024-01-01,Pro,True,21,5
C0704,2024-02-01,Pro,True,20,6
C0704,2024-03-01,Pro,False,0,0
C0705,2023-07-01,Starter,True,10,4
C0705,2023-08-01,Starter,True,8,3
C0705,2023-09-01,Starter,True,7,2
C0705,2023-10-01,Starter,True,8,4
C0705,2023-11-01,Starter,True,9,3
C0705,2023-12-01,Starter,True,6,3
C0705,2024-01-01,Starter,True,6,4
C0705,2024-02-01,Starter,True,10,1
C0705,2024-03-01,Starter,True,8,2
C0705,2024-04-01,Starter,True,3,2
C0705,2024-05-01,Starter,True,10,3
C0705,2024-06-01,Starter,True,5,3
C0705,2024-07-01,Starter,True,10,3
C0705,2024-08-01,Starter,True,9,1
C0705,2024-09-01,Starter,True,8,3
C0705,2024-10-01,Starter,True,4,2
C0705,2024-11-01,Starter,True,10,1
C0705,2024-12-01,Starter,True,5,1
C0706,2023-07-01,Starter,True,6,4
C0706,2023-08-01,Starter,True,5,4
C0706,2023-09-01,Starter,True,4,1
C0706,2023-10-01,Starter,True,7,1
C0706,2023-11-01,Starter,True,9,4
C0706,2023-12-01,Starter,True,6,2
C0706,2024-01-01,Starter,True,3,2
C0706,2024-02-01,Starter,True,8,2
C0706,2024-03-01,Starter,True,10,3
C0706,2024-04-01,Starter,True,9,4
C0706,2024-05-01,Starter,True,5,4
C0706,2024-06-01,Starter,True,10,2
C0706,2024-07-01,Starter,True,8,4
C0706,2024-08-01,Starter,True,7,2
C0706,2024-09-01,Starter,True,7,1
C0706,2024-10-01,Starter,False,0,0
C0707,2023-07-01,Starter,True,3,3
C0707,2023-08-01,Starter,False,0,0
C0708,2023-07-01,Pro,False,0,0
C0709,2023-07-01,Pro,True,15,8
C0709,2023-08-01,Pro,True,24,4
C0709,2023-09-01,Pro,True,8,8
C0709,2023-10-01,Pro,True,11,7
C0709,2023-11-01,Pro,True,17,3
C0709,2023-12-01,Pro,True,12,6
C0709,2024-01-01,Pro,True,17,6
C0709,2024-02-01,Pro,True,12,7
C0709,2024-03-01,Pro,True,12,7
C0709,2024-04-01,Pro,True,15,7
C0709,2024-05-01,Pro,True,25,3
C0709,2024-06-01,Pro,True,21,3
C0709,2024-07-01,Pro,True,10,3
C0709,2024-08-01,Pro,True,15,3
C0709,2024-09-01,Pro,True,23,8
C0709,2024-10-01,Pro,True,10,6
C0709,2024-11-01,Pro,True,13,7
C0709,2024-12-01,Pro,True,16,7
C0710,2023-07-01,Enterprise,True,23,10
C0710,2023-08-01,Enterprise,True,55,6
C0710,2023-09-01,Enterprise,True,21,6
C0710,2023-10-01,Enterprise,True,41,6
C0710,2023-11-01,Enterprise,True,27,6
C0710,2023-12-01,Enterprise,True,20,12
C0710,2024-01-01,Enterprise,True,57,7
C0710,2024-02-01,Enterprise,True,26,12
C0710,2024-03-01,Enterprise,True,41,8
C0710,2024-04-01,Enterprise,True,57,12
C0710,2024-05-01,Enterprise,True,21,10
C0710,2024-06-01,Enterprise,True,25,9
C0710,2024-07-01,Enterprise,True,42,6
C0710,2024-08-01,Enterprise,True,32,9
C0710,2024-09-01,Enterprise,True,44,10
C0710,2024-10-01,Enterprise,True,36,8
C0710,2024-11-01,Enterprise,True,40,7
C0710,2024-12-01,Enterprise,True,59,10
C0711,2023-07-01,Starter,True,6,2
C0711,2023-08-01,Starter,False,0,0
C0712,2023-07-01,Pro,True,20,3
C0712,2023-08-01,Pro,True,16,8
C0712,2023-09-01,Pro,True,12,5
C0712,2023-10-01,Pro,True,17,5
C0712,2023-11-01,Pro,True,15,3
C0712,2023-12-01,Pro,True,23,7
C0712,2024-01-01,Pro,True,25,4
C0712,2024-02-01,Pro,True,21,6
C0712,2024-03-01,Pro,True,24,5
C0712,2024-04-01,Pro,True,19,5
C0712,2024-05-01,Pro,True,9,6
C0712,2024-06-01,Pro,True,21,4
C0712,2024-07-01,Pro,True,17,6
C0712,2024-08-01,Pro,True,18,6
C0712,2024-09-01,Pro,True,23,4
C0712,2024-10-01,Pro,True,22,8
C0712,2024-11-01,Pro,False,0,0
C0713,2023-07-01,Pro,True,12,3
C0713,2023-08-01,Pro,True,11,6
C0713,2023-09-01,Pro,True,14,8
C0713,2023-10-01,Pro,True,25,8
C0713,2023-11-01,Pro,True,17,5
C0713,2023-12-01,Pro,True,18,7
C0713,2024-01-01,Pro,True,10,3
C0713,2024-02-01,Pro,True,11,7
C0713,2024-03-01,Pro,True,25,6
C0713,2024-04-01,Pro,True,18,8
C0713,2024-05-01,Pro,True,25,5
C0713,2024-06-01,Pro,True,9,8
C0713,2024-07-01,Pro,True,16,6
C0713,2024-08-01,Pro,True,22,3
C0713,2024-09-01,Pro,True,23,6
C0713,2024-10-01,Pro,True,24,5
C0713,2024-11-01,Pro,True,9,4
C0713,2024-12-01,Pro,True,16,8
C0714,2023-07-01,Pro,True,22,7
C0714,2023-08-01,Pro,True,9,8
C0714,2023-09-01,Pro,True,16,4
C0714,2023-10-01,Pro,True,24,3
C0714,2023-11-01,Pro,True,9,7
C0714,2023-12-01,Pro,True,23,8
C0714,2024-01-01,Pro,True,15,7
C0714,2024-02-01,Pro,True,16,6
C0714,2024-03-01,Pro,True,9,5
C0714,2024-04-01,Pro,True,10,7
C0714,2024-05-01,Pro,True,15,7
C0714,2024-06-01,Pro,True,10,8
C0714,2024-07-01,Pro,True,18,6
C0714,2024-08-01,Pro,True,25,7
C0714,2024-09-01,Pro,True,13,7
C0714,2024-10-01,Pro,True,20,5
C0714,2024-11-01,Pro,True,8,3
C0714,2024-12-01,Pro,True,15,4
C0715,2023-07-01,Starter,True,10,1
C0715,2023-08-01,Starter,True,4,2
C0715,2023-09-01,Starter,True,3,3
C0715,2023-10-01,Starter,True,5,4
C0715,2023-11-01,Starter,True,8,3
C0715,2023-12-01,Starter,True,4,4
C0715,2024-01-01,Starter,True,3,4
C0715,2024-02-01,Starter,True,3,1
C0715,2024-03-01,Starter,True,7,1
C0715,2024-04-01,Starter,True,4,4
C0715,2024-05-01,Starter,True,9,3
C0715,2024-06-01,Starter,True,4,2
C0715,2024-07-01,Starter,True,10,1
C0715,2024-08-01,Starter,False,0,0
C0716,2023-07-01,Pro,True,14,4
C0716,2023-08-01,Pro,True,14,3
C0716,2023-09-01,Pro,False,0,0
C0717,2023-07-01,Pro,True,24,4
C0717,2023-08-01,Pro,True,18,8
C0717,2023-09-01,Pro,True,23,4
C0717,2023-10-01,Pro,True,11,8
C0717,2023-11-01,Pro,True,15,3
C0717,2023-12-01,Pro,True,16,5
C0717,2024-01-01,Pro,True,16,7
C0717,2024-02-01,Pro,True,21,6
C0717,2024-03-01,Pro,True,9,7
C0717,2024-04-01,Pro,True,12,3
C0717,2024-05-01,Pro,True,19,7
C0717,2024-06-01,Pro,True,20,6
C0717,2024-07-01,Pro,True,9,8
C0717,2024-08-01,Pro,True,20,7
C0717,2024-09-01,Pro,True,8,7
C0717,2024-10-01,Pro,True,18,5
C0717,2024-11-01,Pro,True,23,4
C0717,2024-12-01,Pro,True,12,7
C0718,2023-07-01,Starter,True,3,4
C0718,2023-08-01,Starter,True,5,3
C0718,2023-09-01,Starter,True,9,3
C0718,2023-10-01,Starter,True,5,1
C0718,2023-11-01,Starter,True,10,3
C0718,2023-12-01,Starter,True,8,3
C0718,2024-01-01,Starter,True,10,3
C0718,2024-02-01,Starter,True,4,4
C0718,2024-03-01,Starter,True,10,1
C0718,2024-04-01,Starter,True,5,1
C0718,2024-05-01,Starter,True,7,4
C0718,2024-06-01,Starter,True,8,1
C0718,2024-07-01,Starter,True,10,2
C0718,2024-08-01,Starter,True,4,3
C0718,2024-09-01,Starter,True,5,1
C0718,2024-10-01,Starter,True,10,2
C0718,2024-11-01,Starter,True,3,2
C0718,2024-12-01,Starter,True,6,3
C0719,2023-07-01,Starter,True,7,4
C0719,2023-08-01,Starter,True,6,1
C0719,2023-09-01,Starter,True,9,1
C0719,2023-10-01,Starter,True,3,3
C0719,2023-11-01,Starter,True,9,4
C0719,2023-12-01,Starter,True,10,2
C0719,2024-01-01,Starter,True,8,1
C0719,2024-02-01,Starter,True,8,1
C0719,2024-03-01,Starter,False,0,0
C0720,2023-07-01,Enterprise,True,50,8
C0720,2023-08-01,Enterprise,True,58,9
C0720,2023-09-01,Enterprise,True,52,9
C0720,2023-10-01,Enterprise,True,33,12
C0720,2023-11-01,Enterprise,True,26,7
C0720,2023-12-01,Enterprise,True,57,10
C0720,2024-01-01,Enterprise,True,59,9
C0720,2024-02-01,Enterprise,True,24,10
C0720,2024-03-01,Enterprise,True,58,12
C0720,2024-04-01,Enterprise,True,43,10
C0720,2024-05-01,Enterprise,True,39,12
C0720,2024-06-01,Enterprise,True,39,6
C0720,2024-07-01,Enterprise,True,39,11
C0720,2024-08-01,Enterprise,True,44,6
C0720,2024-09-01,Enterprise,True,38,7
C0720,2024-10-01,Enterprise,True,41,6
C0720,2024-11-01,Enterprise,True,43,11
C0720,2024-12-01,Enterprise,True,58,11
C0721,2023-07-01,Pro,True,14,6
C0721,2023-08-01,Pro,True,20,4
C0721,2023-09-01,Pro,False,0,0
C0722,2023-07-01,Starter,True,5,2
C0722,2023-08-01,Starter,True,8,1
C0722,2023-09-01,Starter,True,9,1
C0722,2023-10-01,Starter,True,10,3
C0722,2023-11-01,Starter,True,3,2
C0722,2023-12-01,Starter,True,9,2
C0722,2024-01-01,Starter,True,4,1
C0722,2024-02-01,Starter,True,7,1
C0722,2024-03-01,Starter,True,3,3
C0722,2024-04-01,Starter,True,9,4
C0722,2024-05-01,Starter,True,7,3
C0722,2024-06-01,Starter,True,3,1
C0722,2024-07-01,Starter,True,3,4
C0722,2024-08-01,Starter,True,7,1
C0722,2024-09-01,Starter,True,3,1
C0722,2024-10-01,Starter,True,7,3
C0722,2024-11-01,Starter,True,7,1
C0722,2024-12-01,Starter,True,4,2
C0723,2023-07-01,Starter,True,6,3
C0723,2023-08-01,Starter,True,7,1
C0723,2023-09-01,Starter,True,8,3
C0723,2023-10-01,Starter,True,5,2
C0723,2023-11-01,Starter,True,10,3
C0723,2023-12-01,Starter,True,5,3
C0723,2024-01-01,Starter,True,6,2
C0723,2024-02-01,Starter,True,4,4
C0723,2024-03-01,Starter,True,8,1
C0723,2024-04-01,Starter,True,3,1
C0723,2024-05-01,Starter,True,5,2
C0723,2024-06-01,Starter,True,4,3
C0723,2024-07-01,Starter,True,8,1
C0723,2024-08-01,Starter,True,10,3
C0723,2024-09-01,Starter,True,9,4
C0723,2024-10-01,Starter,True,8,3
C0723,2024-11-01,Starter,True,5,1
C0723,2024-12-01,Starter,False,0,0
C0724,2023-07-01,Starter,True,7,3
C0724,2023-08-01,Starter,True,8,1
C0724,2023-09-01,Starter,True,4,4
C0724,2023-10-01,Starter,True,7,3
C0724,2023-11-01,Starter,True,6,2
C0724,2023-12-01,Starter,True,6,1
C0724,2024-01-01,Starter,True,10,4
C0724,2024-02-01,Starter,True,5,2
C0724,2024-03-01,Starter,True,6,2
C0724,2024-04-01,Starter,False,0,0
C0725,2023-07-01,Starter,True,6,4
C0725,2023-08-01,Starter,True,6,1
C0725,2023-09-01,Starter,True,3,3
C0725,2023-10-01,Starter,True,10,4
C0725,2023-11-01,Starter,True,10,1
C0725,2023-12-01,Starter,True,8,4
C0725,2024-01-01,Starter,True,5,3
C0725,2024-02-01,Starter,True,8,1
C0725,2024-03-01,Starter,True,10,3
C0725,2024-04-01,Starter,True,4,1
C0725,2024-05-01,Starter,True,3,3
C0725,2024-06-01,Starter,True,7,1
C0725,2024-07-01,Starter,True,4,2
C0725,2024-08-01,Starter,True,3,3
C0725,2024-09-01,Starter,True,4,3
C0725,2024-10-01,Starter,True,7,3
C0725,2024-11-01,Starter,True,5,3
C0725,2024-12-01,Starter,True,3,1
C0726,2023-07-01,Enterprise,True,42,9
C0726,2023-08-01,Enterprise,True,40,10
C0726,2023-09-01,Enterprise,True,56,7
C0726,2023-10-01,Enterprise,True,29,7
C0726,2023-11-01,Enterprise,True,36,12
C0726,2023-12-01,Enterprise,True,47,9
C0726,2024-01-01,Enterprise,True,43,9
C0726,2024-02-01,Enterprise,True,52,7
C0726,2024-03-01,Enterprise,True,38,9
C0726,2024-04-01,Enterprise,True,47,7
C0726,2024-05-01,Enterprise,True,47,6
C0726,2024-06-01,Enterprise,True,23,10
C0726,2024-07-01,Enterprise,True,41,7
C0726,2024-08-01,Enterprise,True,44,9
C0726,2024-09-01,Enterprise,True,41,7
C0726,2024-10-01,Enterprise,True,53,10
C0726,2024-11-01,Enterprise,True,56,12
C0726,2024-12-01,Enterprise,True,51,7
C0727,2023-07-01,Starter,True,3,4
C0727,2023-08-01,Starter,True,5,2
C0727,2023-09-01,Starter,True,10,3
C0727,2023-10-01,Starter,True,9,1
C0727,2023-11-01,Starter,True,7,2
C0727,2023-12-01,Starter,False,0,0
C0728,2023-07-01,Pro,True,10,3
C0728,2023-08-01,Pro,True,14,7
C0728,2023-09-01,Pro,True,15,3
C0728,2023-10-01,Pro,True,9,4
C0728,2023-11-01,Pro,True,18,8
C0728,2023-12-01,Pro,True,25,7
C0728,2024-01-01,Pro,True,13,6
C0728,2024-02-01,Pro,True,19,3
C0728,2024-03-01,Pro,True,24,4
C0728,2024-04-01,Pro,True,25,5
C0728,2024-05-01,Pro,True,16,8
C0728,2024-06-01,Pro,True,9,4
C0728,2024-07-01,Pro,True,12,4
C0728,2024-08-01,Pro,True,13,6
C0728,2024-09-01,Pro,True,23,6
C0728,2024-10-01,Pro,True,20,7
C0728,2024-11-01,Pro,True,12,3
C0728,2024-12-01,Pro,True,22,6
C0729,2023-07-01,Starter,False,0,0
C0730,2023-07-01,Pro,True,25,6
C0730,2023-08-01,Pro,True,14,5
C0730,2023-09-01,Pro,True,16,6
C0730,2023-10-01,Pro,True,8,8
C0730,2023-11-01,Pro,True,10,7
C0730,2023-12-01,Pro,True,17,5
C0730,2024-01-01,Pro,True,12,5
C0730,2024-02-01,Pro,True,19,3
C0730,2024-03-01,Pro,False,0,0
C0731,2023-07-01,Pro,True,11,8
C0731,2023-08-01,Pro,True,13,4
C0731,2023-09-01,Pro,True,24,7
C0731,2023-10-01,Pro,True,12,5
C0731,2023-11-01,Pro,True,12,5
C0731,2023-12-01,Pro,True,9,6
C0731,2024-01-01,Pro,True,24,6
C0731,2024-02-01,Pro,True,22,8
C0731,2024-03-01,Pro,True,9,5
C0731,2024-04-01,Pro,True,11,5
C0731,2024-05-01,Pro,True,18,4
